ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
5,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov D.,Daniel T.,22.0,94.0,1830.0,572.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.17,5.0,1.19,5.48,1.2,5.85,1.17,5.13
5,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Hurkacz H.,Sonego L.,11.0,47.0,2860.0,925.0,3.0,6.0,7.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.25,4.0,1.29,4.05,1.34,4.25,1.26,3.91
5,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas S.,Hijikata R.,4.0,169.0,5715.0,344.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.03,19.14,1.08,19.14,1.04,12.14
5,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Korda S.,Watanuki Y.,31.0,138.0,1325.0,413.0,6.0,2.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.21,5.01,1.25,5.01,1.22,4.38
5,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Griekspoor T.,Van De Zandschulp B.,63.0,34.0,789.0,1205.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.73,2.17,1.78,2.29,1.79,2.11,1.73
5,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Lehecka J.,Eubanks C.,71.0,116.0,717.0,487.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.75,1.46,2.9,1.52,3.01,1.45,2.76
5,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Norrie C.,Lestienne C.,12.0,55.0,2680.0,842.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.1,7.0,1.11,8.07,1.12,8.34,1.1,7.11
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Evans D.,Chardy J.,30.0,,1380.0,,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.13,6.0,1.13,7.49,1.19,7.49,1.12,6.27
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Paul T.,Davidovich Fokina A.,35.0,32.0,1160.0,1325.0,6.0,2.0,2.0,6.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.5,2.63,1.49,2.84,1.54,2.84,1.49,2.63
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Brooksby J.,Ruud C.,39.0,3.0,1010.0,5720.0,6.0,3.0,7.0,5.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,3.4,1.33,3.61,1.34,3.64,1.36,3.34,1.33
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Ruusuvuori E.,6.0,46.0,3930.0,941.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.33,1.23,4.69,1.27,5.3,1.21,4.49
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Shelton B.,Jarry N.,89.0,154.0,604.0,370.0,7.0,6.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.8,2.0,1.85,2.06,1.9,2.24,1.81,2.01
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Wolf J.J.,Schwartzman D.,67.0,26.0,758.0,1550.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1.49,2.83,1.59,2.83,1.51,2.56
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Popyrin A.,Fritz T.,113.0,9.0,506.0,3545.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,6.5,1.11,8.3,1.11,8.3,1.12,7.16,1.1
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Humbert U.,Kudla D.,106.0,108.0,523.0,522.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.45,2.97,1.49,2.97,1.44,2.81
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Mmoh M.,Zverev A.,107.0,13.0,523.0,2560.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,4.5,1.2,5.26,1.2,5.26,1.22,4.73,1.19
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Djere L.,28.0,68.0,1395.0,758.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.29,3.75,1.27,4.16,1.3,4.35,1.25,3.97
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Rune H.,Cressy M.,10.0,41.0,2876.0,992.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.17,5.0,1.2,5.21,1.2,5.5,1.18,5.01
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Holt B.,25.0,215.0,1675.0,255.0,4.0,6.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.1,7.0,1.1,8.84,1.13,8.84,1.09,7.64
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Bonzi B.,Carreno Busta P.,48.0,15.0,911.0,2420.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,1.0,7.0,6.0,3.0,2.0,Completed,3.2,1.36,3.41,1.37,3.41,1.4,3.17,1.36
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,De Minaur A.,Mannarino A.,24.0,45.0,1710.0,971.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.17,5.0,1.18,5.68,1.19,5.68,1.17,5.13
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Couacaud E.,5.0,191.0,5070.0,302.0,6.0,1.0,6.0,7.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,1.01,29.0,1.01,42.0,1.02,42.0,1.01,22.36
5,Melbourne,Australian Open,2023-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Kokkinakis T.,66.0,159.0,770.0,362.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,2.38,1.57,2.56,1.58,2.56,1.64,2.42,1.57
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Sinner J.,Fucsovics M.,16.0,78.0,2375.0,687.0,4.0,6.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,0.0,3.0,2.0,Completed,1.1,7.0,1.13,7.22,1.17,7.22,1.11,6.6
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Tsitsipas S.,Griekspoor T.,4.0,63.0,5715.0,789.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.09,9.21,1.11,9.43,1.09,7.71
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Nishioka Y.,Mcdonald M.,33.0,65.0,1212.0,775.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.38,1.61,2.49,1.61,2.56,1.57,2.41
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-Aliassime F.,Cerundolo F.,7.0,29.0,3895.0,1383.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,1.1,8.61,1.13,8.61,1.09,7.38
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Lehecka J.,Norrie C.,71.0,12.0,717.0,2680.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,3.4,1.33,4.04,1.29,4.04,1.34,3.62,1.29
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Hurkacz H.,Shapovalov D.,11.0,22.0,2860.0,1830.0,7.0,6.0,6.0,4.0,1.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.91,1.91,1.91,2.0,1.94,2.05,1.89,1.93
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Khachanov K.,Tiafoe F.,20.0,17.0,1885.0,2260.0,6.0,3.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,2.06,1.86,2.06,1.91,1.98,1.83
5,Melbourne,Australian Open,2023-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Korda S.,Medvedev D.,31.0,8.0,1325.0,3860.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,4.5,1.2,4.83,1.22,4.83,1.23,4.56,1.2
5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Evans D.,6.0,30.0,3930.0,1380.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.5,1.36,3.46,1.36,3.75,1.31,3.49
5,Melbourne,Australian Open,2023-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Rune H.,Humbert U.,10.0,106.0,2876.0,523.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.17,5.0,1.22,4.93,1.22,5.2,1.19,4.71
